	Words Popularity in CS	Purity in CS	Raw number: CS and keyword	Arxiv Pop	Arxiv Pur	Arxiv Single Word Count	label
"  Selah
"	0.0002931297709923664	0.004560770156438026	41624	0.0	0.0	3.0	0
"  Burchardia congesta
"	1.5267175572519085e-08	0.0012048192771084338	2	0.0	0.0	0.0	0
"  Latvia at the 2016 Summer Olympics
"	2.2900763358778627e-08	0.002654867256637168	3	0.0	0.0	0.0	0
"  South African Class 34-800
"	3.053435114503817e-08	0.004032258064516129	4	0.0	0.0	0.0	0
"  Roy Cooper (West Virginia politician)
"	2.2900763358778627e-08	0.075	3	0.0	0.0	0.0	0
"  Robbert Schilder
"	6.870229007633587e-08	0.00018442622950819672	9	0.0	0.0	0.0	0
"  Dare Ajiboye
"	2.2137404580152672e-07	0.022857142857142857	31	0.0	0.0	0.0	0
"  1st CIMIC Battalion (Romania)
"	7.633587786259542e-09	0.03125	1	0.0	0.0	0.0	0
"  Midnight Memories
"	2.297709923664122e-05	0.0031009174311926605	3262	0.0	0.0	0.0	0
"  Lucanas District
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Clayton State University
"	0.0002702290076335878	0.09696132596685082	38372	2.631578947368421e-06	0.08333333333333333	37.0	0
"  Wee Choo Keong
"	7.557251908396947e-07	0.008606965174129353	107	0.0	0.0	0.0	0
"  Lokanathan IAS
"	2.2900763358778627e-08	0.00028037383177570094	3	0.0	0.0	0.0	0
"  Elvis Goes There
"	1.5267175572519085e-08	0.0001388888888888889	2	0.0	0.0	0.0	0
"  Sterling Paper Group of Companies
"	5.458015267175573e-06	0.03108695652173913	775	0.0	0.0	0.0	0
"  Sung Yu-bin
"	8.549618320610687e-07	0.024006908462867012	121	0.0	0.0	0.0	0
"  Frioul archipelago
"	8.473282442748091e-07	0.008473282442748092	120	0.0	0.0	0.0	0
"  William Mayes
"	3.282442748091603e-06	0.021666666666666667	466	0.0	0.0	0.0	0
"  Michiel Hemmen
"	2.2900763358778627e-08	0.00011673151750972762	3	0.0	0.0	0.0	0
"  Small modular reactor
"	2.1221374045801527e-05	0.03435448577680525	3013	0.0	0.0	6.0	0
"  Bernie Halstrom
"	7.633587786259542e-09	0.014492753623188406	1	0.0	0.0	0.0	0
"  Jäger (infantry)
"	5.34351145038168e-08	0.003553299492385787	7	0.0	0.0	0.0	0
"  Canadian Folk Music Awards
"	1.3358778625954198e-05	0.04028103044496487	1896	0.0	0.0	0.0	0
"  Kazoku no Katachi
"	5.34351145038168e-08	0.0003225806451612903	7	0.0	0.0	0.0	0
"  Privy examination
"	1.5267175572519085e-08	0.000664451827242525	2	0.0	0.0	0.0	0
"  Fuji University
"	2.366412213740458e-06	0.03064516129032258	336	0.0	0.0	0.0	0
"  Krasice, Podkarpackie Voivodeship
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Pusia hansenae
"	0.0	0.0	0	0.0	0.0	0.0	0
"  LDShadowLady
"	3.969465648854962e-05	0.008450704225352112	5636	0.0	0.0	0.0	0
"  Conrad L. Eklund
"	2.2900763358778627e-08	0.0014084507042253522	3	0.0	0.0	0.0	0
"  List of Commonwealth Games medallists in wrestling
"	3.816793893129771e-08	0.009009009009009009	5	0.0	0.0	0.0	0
"  Turkey at the 1960 Winter Olympics
"	7.633587786259542e-09	0.0038461538461538464	1	0.0	0.0	0.0	0
"  Gare d'Arles
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Cubitt (car)
"	2.2900763358778627e-08	0.004846526655896607	3	0.0	0.0	0.0	0
"  The Star Road
"	6.549618320610687e-06	0.0228	930	0.0	0.0	0.0	0
"  Law enforcement in Burkina Faso
"	3.053435114503817e-08	0.0006814310051107325	4	0.0	0.0	0.0	0
"  1984 in sports
"	6.015267175572519e-05	0.08736141906873614	8541	0.0	0.0	0.0	0
"  Vernon Vipers
"	1.4351145038167939e-06	0.001953271028037383	203	0.0	0.0	0.0	0
"  Western Michigan Broncos men's soccer
"	1.5267175572519085e-08	0.002824858757062147	2	0.0	0.0	0.0	0
"  Wheeler Township, Michigan
"	1.5267175572519085e-08	0.007042253521126761	2	0.0	0.0	0.0	0
"  Ngezi mine
"	6.870229007633587e-08	0.0029702970297029703	9	0.0	0.0	0.0	0
"  1923 Greek legislative election
"	7.633587786259542e-09	0.004629629629629629	1	0.0	0.0	0.0	0
"  Dom Ignatios Firzli
"	7.633587786259542e-09	0.011627906976744186	1	0.0	0.0	0.0	0
"  2010–11 S.S. Lazio season
"	2.2900763358778627e-08	0.010452961672473868	3	0.0	0.0	0.0	0
"  Boboyi
"	2.5190839694656487e-07	0.002413793103448276	35	0.0	0.0	0.0	0
"  Acadiocaris
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Prehotep II
"	3.053435114503817e-08	0.014652014652014652	4	0.0	0.0	0.0	0
"  The Congress Dances (1955 film)
"	6.870229007633587e-08	0.02702702702702703	9	0.0	0.0	0.0	0
"  Pro-democracy camp (Hong Kong)
"	4.5038167938931296e-07	0.054954954954954956	63	0.0	0.0	0.0	0
"  Cube (film)
"	5.083969465648855e-06	0.019454545454545454	721	0.0	0.0	1.0	0
"  Captain Comet
"	1.2442748091603053e-06	0.003910761154855643	176	0.0	0.0	0.0	0
"  Siri Thornhill
"	3.053435114503817e-08	0.001379310344827586	4	0.0	0.0	0.0	0
"  Peter Wellnhofer
"	4.1221374045801525e-07	0.013793103448275862	58	0.0	0.0	0.0	0
"  Big Brown Power Plant
"	6.106870229007634e-08	0.0064	8	0.0	0.0	0.0	0
"  The Paul Pert Screen Collection
"	1.2977099236641221e-07	0.007762557077625571	18	0.0	0.0	0.0	0
"  Eiichi Nishimura
"	3.435114503816794e-07	0.008363636363636363	48	0.0	0.0	0.0	0
"  Białuty, Warsaw West County
"	0.0	0.0	0	0.0	0.0	0.0	0
"  National Campus Band Competition
"	7.328244274809161e-07	0.04507042253521127	104	0.0	0.0	0.0	0
"  Dead from the Waist Down
"	2.648854961832061e-06	0.012814814814814815	376	0.0	0.0	0.0	0
"  Ovarian artery
"	9.083969465648855e-06	0.026434426229508198	1289	0.0	0.0	0.0	0
"  List of Olympians killed in World War I
"	3.816793893129771e-08	0.007518796992481203	5	0.0	0.0	0.0	0
"  Special Leave Petitions in India
"	7.633587786259542e-09	2.5380710659898476e-05	1	0.0	0.0	0.0	0
"  Atari XG-1 light gun
"	3.816793893129771e-08	0.023696682464454975	5	0.0	0.0	0.0	0
"  Kong Vinter
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Typhulochaeta
"	3.053435114503817e-08	0.004784688995215311	4	0.0	0.0	0.0	0
"  Kolechowice Drugie
"	7.633587786259542e-09	0.00037313432835820896	1	0.0	0.0	0.0	0
"  Vedam (film)
"	4.5801526717557254e-08	0.0019047619047619048	6	0.0	0.0	1.0	0
"  Patrick French
"	1.6106870229007634e-05	0.03158640226628895	2287	0.0	0.0	1.0	0
"  Don't Look Back (The Temptations song)
"	7.633587786259542e-09	0.0035211267605633804	1	0.0	0.0	0.0	0
"  Wasif Ali Wasif
"	3.8244274809160306e-05	0.02329004329004329	5430	0.0	0.0	0.0	0
"  Dora Heldt
"	1.7938931297709923e-05	0.0025903614457831324	2547	0.0	0.0	0.0	0
"  Maxhamish Lake Provincial Park and Protected Area
"	1.5267175572519085e-08	0.016260162601626018	2	0.0	0.0	0.0	0
"  Thomas Henry Moray
"	1.4427480916030534e-06	0.031876138433515486	204	0.0	0.0	0.0	0
"  Organizations of Alias
"	3.816793893129771e-08	0.003676470588235294	5	0.0	0.0	0.0	0
"  Tyree Guyton
"	5.458015267175573e-06	0.027170418006430868	775	0.0	0.0	0.0	0
"  Rainey House (Franklin, Tennessee)
"	7.633587786259542e-09	0.05263157894736842	1	0.0	0.0	0.0	0
"  Yabaâna language
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Revolt of the Pitauds
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Institut de recherche d'Hydro-Québec
"	1.4274809160305343e-05	0.07418032786885245	2027	0.0	0.0	2.0	0
"  Klaas de Vries (composer)
"	3.053435114503817e-08	0.00821917808219178	4	0.0	0.0	0.0	0
"  Riho Ōtake
"	2.2900763358778627e-08	0.02112676056338028	3	0.0	0.0	0.0	0
"  Nnadozie Ugonna Ezenwaka
"	4.5801526717557254e-08	0.125	6	0.0	0.0	0.0	0
"  List of parties to the Ramsar Convention
"	0.0	0.0	0	0.0	0.0	0.0	0
"  George Appleyard
"	3.893129770992366e-07	0.008214285714285714	55	0.0	0.0	0.0	0
"  City of Borders
"	9.083969465648856e-05	3.517587939698493e-05	12899	0.0	0.0	0.0	0
"  Lajm
"	1.900763358778626e-05	0.0005464852607709751	2699	0.0	0.0	3.0	0
"  Jack Wade (footballer)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Ahmed Safi Abdullah
"	3.816793893129771e-08	0.0006329113924050633	5	0.0	0.0	0.0	0
"  Ammocharis
"	6.106870229007634e-07	0.004697986577181208	86	0.0	0.0	0.0	0
"  Neobuxbaumia polylopha
"	4.351145038167939e-07	0.010332541567695962	61	0.0	0.0	0.0	0
"  Sun-synchronous orbit
"	4.183206106870229e-05	0.053627450980392156	5940	5.263157894736842e-06	0.022284122562674095	295.0	0
"  Kotchubaea montana
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Conus tristensis
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Ilchi-ye Bala
"	7.633587786259542e-09	0.0006622516556291391	1	0.0	0.0	0.0	0
"  Sachindra Prasad Bose
"	4.5801526717557254e-08	0.00966183574879227	6	0.0	0.0	0.0	0
"  Pethbugh
"	6.106870229007634e-08	0.007079646017699115	8	0.0	0.0	0.0	0
"  Savin' the Honky Tonk
"	3.816793893129771e-08	0.001838235294117647	5	0.0	0.0	0.0	0
"  Moses the Black
"	9.84732824427481e-05	0.06262135922330098	13983	0.0	0.0	0.0	0
"  Strength is in Unity (coalition)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  VLM Airlines
"	4.065217391304348e-06	0.0010299212598425197	577	0.0	0.0	0.0	0
"  Egesina picina
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Delphi, Indiana
"	1.0289855072463768e-05	0.015148514851485148	1461	0.0	0.0	0.0	0
"  Rothesay Parish, New Brunswick
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Federation of Korean Trade Unions
"	8.695652173913044e-07	0.012565445026178011	123	0.0	0.0	0.0	0
"  Acacia disticha
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Paramarpissa
"	1.4492753623188406e-08	0.0024096385542168677	2	0.0	0.0	0.0	0
"  Stockholm Finance Ltd v Garden Holdings Inc
"	1.4492753623188406e-08	0.03125	2	0.0	0.0	0.0	0
"  Claire McLachlan
"	1.7753623188405797e-06	0.04876660341555977	252	0.0	0.0	0.0	0
"  Pontlevoy Abbey
"	1.4492753623188406e-08	0.006172839506172839	2	0.0	0.0	0.0	0
"  James Hutton Mackenzie
"	0.0	0.0	0	0.0	0.0	0.0	0
"  28th Tony Awards
"	1.4492753623188406e-08	0.005698005698005698	2	0.0	0.0	0.0	0
"  Metro Junction Mall
"	4.492753623188406e-07	0.0002768595041322314	63	0.0	0.0	0.0	0
"  Ca Vilason, Saint-Jean-du-Sud, Haiti
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Serhiy Tihipko
"	1.9565217391304347e-07	0.004936014625228519	27	0.0	0.0	0.0	0
"  St. Peter's Cathedral Basilica, London, Ontario
"	2.173913043478261e-08	6.224066390041494e-05	3	0.0	0.0	0.0	0
"  Sooryan (2007 film)
"	2.173913043478261e-08	0.024096385542168676	3	0.0	0.0	0.0	0
"  David Shea (linguist)
"	7.246376811594203e-09	0.1	1	0.0	0.0	0.0	0
"  Les Onglous Lighthouse
"	7.246376811594203e-09	0.00035842293906810036	1	0.0	0.0	0.0	0
"  Brett Smitheram
"	3.6231884057971014e-08	0.001893939393939394	5	0.0	0.0	0.0	0
"  Enyalioides
"	8.695652173913044e-07	0.0068125	123	0.0	0.0	0.0	0
"  Aggie Zed
"	4.27536231884058e-07	0.004810996563573883	60	0.0	0.0	0.0	0
"  Obrium vicinum
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Torkel Klingberg
"	1.072463768115942e-05	0.04180790960451977	1522	6.578947368421053e-07	0.3333333333333333	3.0	0
"  David Urban
"	6.4420289855072464e-06	0.008017094017094018	914	0.0	0.0	0.0	0
"  Hartmann Schmige
"	2.898550724637681e-08	0.0007285974499089253	4	0.0	0.0	0.0	0
"  Petropedetes
"	6.231884057971014e-07	0.018200836820083683	88	0.0	0.0	0.0	0
"  1804 in Denmark
"	2.173913043478261e-08	0.000234375	3	0.0	0.0	0.0	0
"  Cozz
"	1.173913043478261e-05	0.002747826086956522	1666	0.0	0.0	3.0	0
"  Mounties Wanderers FC
"	7.246376811594203e-09	4.132231404958678e-05	1	0.0	0.0	0.0	0
"  AT Series
"	6.0434782608695654e-05	0.017419354838709676	8581	5.263157894736842e-06	0.0975609756097561	83.0	0
"  Democratic Party (Japan, 1947)
"	7.246376811594203e-09	0.003115264797507788	1	0.0	0.0	0.0	0
"  Hamengkubuwono
"	1.3333333333333333e-05	0.006153846153846154	1893	0.0	0.0	0.0	0
"  Thalkirchdorf
"	2.173913043478261e-08	5.3285968028419185e-05	3	0.0	0.0	0.0	0
"  No. 84 Squadron RAAF
"	1.4492753623188406e-08	0.0017857142857142857	2	0.0	0.0	0.0	0
"  Jayavarman VIII
"	7.753623188405797e-07	0.015970149253731344	110	0.0	0.0	0.0	0
"  Petros Giakoumakis
"	7.246376811594203e-09	5.46448087431694e-05	1	0.0	0.0	0.0	0
"  Shah Alam Royal Mausoleum
"	2.173913043478261e-08	0.0035460992907801418	3	0.0	0.0	0.0	0
"  Soar Valley College
"	1.4855072463768116e-05	0.07750865051903114	2109	0.0	0.0	0.0	0
"  Matilda of Sulzbach
"	2.173913043478261e-08	0.0018181818181818182	3	0.0	0.0	0.0	0
"  1222 Cyprus earthquake
"	2.173913043478261e-08	0.016574585635359115	3	0.0	0.0	0.0	0
"  Pachyosa guanyin
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Dušan Mladenović (footballer, born 1995)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Sara Kingdom
"	1.282608695652174e-06	0.013933333333333334	182	0.0	0.0	0.0	0
"  Johnny Mori
"	5.072463768115942e-08	0.0029411764705882353	7	0.0	0.0	0.0	0
"  Jerzy Kulej
"	9.710144927536232e-07	0.005583333333333333	137	0.0	0.0	0.0	0
"  De Zalm
"	3.297101449275362e-06	0.0016826347305389222	468	0.0	0.0	0.0	0
"  Koornwinder polynomials
"	3.4710144927536234e-06	0.10857908847184987	492	5.263157894736842e-06	0.020356234096692113	479.0	0
"  Jan Burgers
"	5.413043478260869e-06	0.03611428571428572	768	0.0	0.0	4.0	0
"  WildCat (roller coaster)
"	2.898550724637681e-08	0.00101010101010101	4	0.0	0.0	0.0	0
"  Blastobasis pica
"	1.4492753623188406e-08	0.011904761904761904	2	0.0	0.0	0.0	0
"  Karl Bruns
"	6.521739130434783e-08	0.0020454545454545456	9	0.0	0.0	0.0	0
"  Greg Cooper
"	1.1086956521739131e-05	0.020474406991260925	1574	1.1842105263157895e-05	0.6206896551724138	29.0	0
"  Giuseppe Zanoia
"	5.797101449275362e-08	0.0031007751937984496	8	0.0	0.0	0.0	0
"  California Conference
"	5.318840579710145e-05	0.04162162162162162	7552	0.0	0.0	1.0	0
"  Vachagan III
"	2.173913043478261e-08	0.005780346820809248	3	0.0	0.0	0.0	0
"  Hiram Baldwin House
"	2.898550724637681e-08	0.009478672985781991	4	0.0	0.0	0.0	0
"  Venues of the 2022 Winter Olympics and Paralympics
"	7.246376811594203e-09	0.0012239902080783353	1	0.0	0.0	0.0	0
"  Northeast Action
"	3.4782608695652175e-07	0.01870503597122302	49	0.0	0.0	0.0	0
"  Catholic Church in Latvia
"	6.521739130434783e-08	0.00029508196721311476	9	0.0	0.0	0.0	0
"  Trammer See
"	7.246376811594203e-09	9.259259259259259e-05	1	0.0	0.0	0.0	0
"  Sindh Rugby Association
"	7.246376811594203e-09	0.00423728813559322	1	0.0	0.0	0.0	0
"  Ferdi Sabit Soyer
"	5.797101449275362e-08	0.0002469135802469136	8	0.0	0.0	0.0	0
"  Mataram Sultanate
"	2.434782608695652e-06	0.031735537190082645	345	0.0	0.0	0.0	0
"  Oropus striatus
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Freemium Isn't Free
"	3.2608695652173915e-07	0.003177570093457944	46	0.0	0.0	0.0	0
"  Bolton-on-Swale
"	7.246376811594203e-08	0.0004784688995215311	10	0.0	0.0	0.0	0
"  Jan Fields
"	2.3840579710144926e-06	0.013418803418803419	338	0.0	0.0	0.0	0
"  Laticifer
"	3.8768115942028985e-06	0.02265873015873016	550	0.0	0.0	0.0	0
"  Thermodesulfobium
"	9.855072463768117e-07	0.018858560794044667	139	0.0	0.0	0.0	0
"  Death of a Salesman (1951 film)
"	3.6231884057971014e-08	0.005995203836930456	5	0.0	0.0	0.0	0
"  Fran Palermo
"	5.797101449275362e-08	0.00019801980198019803	8	0.0	0.0	0.0	0
"  Fraser Mooney
"	2.898550724637681e-08	0.002631578947368421	4	0.0	0.0	0.0	0
"  Yasmin K.
"	8.840579710144927e-06	0.005480427046263345	1255	6.578947368421053e-07	1.0	1.0	0
"  Big John Studd
"	4.340579710144927e-06	0.006411428571428571	616	0.0	0.0	0.0	0
"  HD 23514
"	1.3768115942028986e-07	0.005621301775147929	19	0.0	0.0	71.0	0
"  Papa (song)
"	3.833333333333334e-06	0.0014796380090497737	544	0.0	0.0	0.0	0
"  List of Old Harrovians
"	5.797101449275362e-08	0.0008849557522123894	8	0.0	0.0	0.0	0
"  Dara, Snina district
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Carey Lake
"	2.246376811594203e-07	0.0017222222222222222	31	0.0	0.0	0.0	0
"  The S&M Man
"	4.347826086956522e-08	0.009380863039399626	6	0.0	0.0	0.0	0
"  Ithycythara pentagonalis
"	7.246376811594203e-09	0.005128205128205128	1	0.0	0.0	0.0	0
"  Mark Harris (North Carolina politician)
"	4.347826086956522e-08	0.03333333333333333	6	0.0	0.0	0.0	0
"  Judith Dupré
"	4.920289855072464e-06	0.03585	698	0.0	0.0	0.0	0
"  Heather Graham (cricketer)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Goon (film)
"	1.0869565217391305e-07	0.003131524008350731	15	0.0	0.0	0.0	0
"  Kovai language
"	2.173913043478261e-08	0.016216216216216217	3	0.0	0.0	0.0	0
"  Shah M. Abul Hussain
"	7.246376811594203e-09	0.013333333333333334	1	0.0	0.0	0.0	0
"  Feyenoord Jubilee Tournament
"	0.0	0.0	0	0.0	0.0	0.0	0
"  British Steeplechasing Hall of Fame
"	7.246376811594203e-09	0.015873015873015872	1	0.0	0.0	0.0	0
"  Belle River Power Plant
"	6.521739130434783e-08	0.002803738317757009	9	0.0	0.0	0.0	0
"  List of British films of 2000
"	1.4492753623188406e-08	0.0007272727272727272	2	0.0	0.0	0.0	0
"  Zangelan-e Sofla
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Ca' Tron
"	3.6521739130434783e-06	0.005278688524590164	518	6.578947368421053e-07	1.0	1.0	0
"  Gerald Cassidy (artist)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Maria Fearing
"	1.1594202898550725e-07	0.0364963503649635	16	0.0	0.0	0.0	0
"  Siege of Portsmouth
"	2.173913043478261e-08	9.876543209876543e-05	3	0.0	0.0	0.0	0
"  Maury AOC
"	4.347826086956522e-08	0.001652892561983471	6	0.0	0.0	0.0	0
"  Hamid Fadul
"	2.898550724637681e-08	0.008583690987124463	4	0.0	0.0	0.0	0
"  Royal Navy Football Association
"	1.4492753623188406e-08	0.0009174311926605505	2	0.0	0.0	0.0	0
"  2013–14 Saint Mary's Gaels men's basketball team
"	7.246376811594203e-09	0.005988023952095809	1	0.0	0.0	0.0	0
"  Noetiidae
"	4.27536231884058e-07	0.006145833333333333	60	0.0	0.0	0.0	0
"  All Stars Footballer of the Year
"	3.4782608695652175e-07	0.014438502673796792	49	0.0	0.0	0.0	0
"  Taulau Iotonu
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Mennonites in Bolivia
"	1.5869565217391304e-06	0.04224806201550388	225	0.0	0.0	0.0	0
"  Barbana, Italy
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Selenothrips
"	4.27536231884058e-07	0.005363636363636364	60	0.0	0.0	0.0	0
"  Som om himlen brann
"	2.173913043478261e-08	0.003194888178913738	3	0.0	0.0	0.0	0
"  Joseph Holt House and Chapel
"	2.173913043478261e-08	0.0375	3	0.0	0.0	0.0	0
"  Padania national football team
"	2.898550724637681e-08	0.005633802816901409	4	0.0	0.0	0.0	0
"  Veronika Fenclová
"	7.246376811594203e-09	0.0002717391304347826	1	0.0	0.0	0.0	0
"  Patricia Jünger
"	5.797101449275362e-08	0.00522875816993464	8	0.0	0.0	0.0	0
"  Symphoricarpos
"	1.36231884057971e-05	0.006527777777777778	1934	0.0	0.0	0.0	0
"  Koji Kamoji
"	4.347826086956522e-08	0.0004958677685950413	6	0.0	0.0	0.0	0
"  Clepsis capnosticha
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Thayamma
"	2.0797101449275364e-06	0.007334905660377359	295	0.0	0.0	0.0	0
"  National League B (Floorball)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  KZHO-LD
"	7.246376811594203e-09	0.0020491803278688526	1	0.0	0.0	0.0	0
"  Notaris aethiops
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Earthquake in New York
"	0.0003572463768115942	0.046952380952380954	50728	6.578947368421053e-07	1.0	1.0	0
"  Herbert M. Merrill
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Northamptonshire Record Society
"	6.449275362318841e-07	0.015641476274165202	91	0.0	0.0	0.0	0
"  Chevry, Ain
"	2.173913043478261e-08	0.0010380622837370243	3	0.0	0.0	0.0	0
"  List of Life - Fear Not episodes
"	2.898550724637681e-08	0.4	4	0.0	0.0	0.0	0
"  USS General J. C. Breckinridge (AP-176)
"	4.347826086956522e-08	0.012448132780082987	6	0.0	0.0	0.0	0
"  Jennifer Blakeman
"	6.014492753623189e-07	0.02441176470588235	85	0.0	0.0	0.0	0
"  Hugh Dunsterville
"	7.246376811594203e-09	0.004201680672268907	1	0.0	0.0	0.0	0
"  Sigebert of Gembloux
"	1.0797101449275362e-06	0.03689516129032258	153	0.0	0.0	1.0	0
"  Walkenried
"	4.514492753623188e-06	0.0024642857142857144	641	0.0	0.0	0.0	0
"  Taj Gray
"	5.797101449275362e-08	0.001195814648729447	8	0.0	0.0	0.0	0
"  1985 Fischer-Grand Prix – Singles
"	7.246376811594203e-09	0.1	1	0.0	0.0	0.0	0
"  West Jeddore, Nova Scotia
"	7.246376811594203e-09	0.0008928571428571428	1	0.0	0.0	0.0	0
"  Pimenta podocarpoides
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Radostów, West Pomeranian Voivodeship
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Vinten
"	4.710144927536232e-05	0.010907563025210084	6688	6.578947368421053e-07	0.043478260869565216	22.0	0
"  Robert Getchell
"	3.181159420289855e-06	0.009743589743589744	451	0.0	0.0	0.0	0
"  RMI-8
"	1.7608695652173914e-06	0.029790419161676646	250	0.0	0.0	2.0	0
"  Jack Shaw (accountant)
"	2.173913043478261e-08	0.02830188679245283	3	0.0	0.0	0.0	0
"  The Tenth Justice
"	3.0507246376811595e-06	0.0063532401524777635	433	0.0	0.0	0.0	0
"  So Long, Farewell
"	1.5869565217391303e-05	0.004921348314606742	2253	0.0	0.0	0.0	0
"  Projectivism
"	4.528985507246377e-06	0.07894736842105263	643	0.0	0.0	0.0	0
"  Kraljevo Polje
"	2.173913043478261e-08	0.0006651884700665188	3	0.0	0.0	0.0	0
"  Claude Seignolle
"	4.202898550724638e-06	0.018494983277591973	596	0.0	0.0	0.0	0
"  Slipback
"	1.5942028985507246e-06	0.005869565217391304	226	0.0	0.0	0.0	0
"  József Eötvös
"	3.6956521739130436e-06	0.024702970297029704	524	0.0	0.0	2.0	0
"  AB 250-3
"	2.898550724637681e-08	0.0010126582278481013	4	0.0	0.0	0.0	0
"  Odostomia kelseyi
"	7.246376811594203e-09	0.010309278350515464	1	0.0	0.0	0.0	0
"  Roisan
"	8.188405797101449e-07	0.0005507246376811594	116	0.0	0.0	1.0	0
"  Mullard 5-10
"	6.521739130434783e-08	0.002356020942408377	9	0.0	0.0	0.0	0
"  Serpula
"	1.0869565217391305e-05	0.006905829596412556	1543	6.578947368421053e-07	0.16666666666666666	6.0	0
"  Forced evictions in China
"	2.898550724637681e-08	0.0006688963210702341	4	0.0	0.0	0.0	0
"  Inconvenience
"	0.004673913043478261	0.011974865350089767	663695	0.0005263157894736842	0.22317880794701986	3050.0	0
"  Call Me Back Again
"	9.565217391304348e-05	0.017312348668280873	13582	0.0	0.0	0.0	0
"  Francis Nenik
"	4.347826086956522e-08	0.001935483870967742	6	0.0	0.0	0.0	0
"  Deirdre McNamer
"	7.681159420289855e-07	0.0084	109	0.0	0.0	0.0	0
"  Pereslavl-Zalessky
"	1.7971014492753624e-05	0.02016	2551	1.9736842105263157e-06	0.05555555555555555	76.0	0
"  Dyschirius asper
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Corazón Aymara
"	1.3768115942028986e-07	0.01557377049180328	19	0.0	0.0	0.0	0
"  Evangelical Presbyterian Church (United States)
"	2.898550724637681e-08	0.0016260162601626016	4	0.0	0.0	0.0	0
"  Pyle House (Huron, South Dakota)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  XXXTentacion
"	0.00016521739130434784	0.0010290456431535269	23460	0.0	0.0	0.0	0
"  South Spit
"	2.0289855072463767e-07	0.0018543046357615894	28	0.0	0.0	0.0	0
"  History of the Boston Braves
"	1.0144927536231884e-05	0.00017006802721088434	1440	0.0	0.0	0.0	0
"  Midi Achmat
"	2.173913043478261e-08	0.020833333333333332	3	0.0	0.0	0.0	0
"  Petualangan Sherina
"	7.246376811594203e-08	8.771929824561403e-05	10	0.0	0.0	0.0	0
"  Distorsionella lewisi
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Richard Hajdu
"	4.63768115942029e-07	0.016666666666666666	65	0.0	0.0	0.0	0
"  Władysław Segda
"	2.173913043478261e-08	0.0028846153846153848	3	0.0	0.0	0.0	0
"  List of cities in Equatorial Guinea
"	4.347826086956522e-08	0.002135231316725979	6	0.0	0.0	0.0	0
"  Rob Parker (sports journalist)
"	4.347826086956522e-08	0.024	6	0.0	0.0	0.0	0
"  Kopalino
"	6.521739130434783e-08	3.829787234042553e-05	9	0.0	0.0	0.0	0
"  Thoniyakavu Bhadrakali Temple
"	4.347826086956522e-08	0.6	6	0.0	0.0	0.0	0
"  Leinli Bridge
"	2.898550724637681e-08	0.025	4	0.0	0.0	0.0	0
"  Dariusz Wrzosek
"	1.5724637681159421e-06	0.06027777777777778	223	0.0	0.0	16.0	0
